,capacity_ratio,antisolv_ratio,add_antisolv_mole,capacity_mole,precip_mole,solute mol fraction,solvent mol fraction,antisolvent mol fraction
0,,,,,,0.23601582320090583,0.7639841767990941,0.0
1,0.3147264982667143,0.01010101010101011,0.007717011886859544,0.24044606469515725,-0.004430241494251419,0.23756035882322388,0.7548152447650083,0.007624396411767768
2,0.32059922418438824,0.020408163265306138,0.015591513812226423,0.24493273437093807,-0.008916911170032238,0.23907342135832566,0.7457080470688409,0.0152185315728335
3,0.32654761821043743,0.030927835051546417,0.02362837660203386,0.2494772132842059,-0.013461390083300079,0.24055508143867402,0.7366615710044863,0.0227833475568398
4,0.33257454663486025,0.041666666666666706,0.03183267403329562,0.25408169123516566,-0.01806586803425983,0.24200594729354036,0.7276742905982013,0.030319762108258416
5,0.33868030924196496,0.05263157894736846,0.04020969351574183,0.2587463972542852,-0.022730574053379388,0.24342515299191955,0.7187461046576764,0.03782874235040405
6,0.34486776226259314,0.0638297872340426,0.048764947455261366,0.2634735134567329,-0.02745769025582709,0.244813205209183,0.709875587103368,0.045311207687449055
7,0.35113816448448487,0.07526881720430115,0.05750418535046951,0.2682640015364241,-0.03224817833551827,0.24616968999181213,0.7010621883076147,0.0527681217005732
8,0.35749544836497893,0.08695652173913038,0.06643340667818205,0.2731208658285415,-0.03710504262763567,0.2474955593983595,0.6923040853535094,0.060200355248131214
9,0.3639412709878303,0.09890109890109886,0.0755588746284818,0.27804537231885357,-0.042029549117947734,0.2487904906770397,0.6836006534838939,0.0676088558390664
10,0.37047814613222724,0.11111111111111109,0.08488713075545488,0.28303944149488414,-0.0470236182939783,0.2500545575104554,0.6749508982405902,0.07499454424895445
11,0.3771098179059431,0.12359550561797752,0.09442501061561838,0.28810593379572824,-0.05209011059482241,0.25128838553089344,0.6663533368775049,0.08235827759160172
12,0.3838370747523944,0.13636363636363635,0.10417966047260374,0.2932454515796804,-0.05722962837877457,0.25249105065251987,0.6578078754257826,0.08970107392169761
13,0.39066371146679585,0.14942528735632185,0.11415855515388763,0.29846089401023884,-0.06244507080933301,0.2536630751634012,0.6493131246078409,0.09702380022875784
14,0.3975927619489022,0.16279069767441862,0.12436951715334092,0.30375457893881025,-0.06773875573790442,0.2548045222453728,0.6408681108689794,0.10432736688564782
15,0.4046261254863412,0.17647058823529416,0.1348207370821931,0.30912795739108934,-0.0731121341901835,0.25591484820300425,0.6324723790274464,0.11161277276954938
16,0.4117694328225682,0.19047619047619052,0.14552079558077988,0.3145853311659797,-0.07856950796507386,0.2569951990100014,0.6241240328315988,0.11888076815839979
17,0.41902511967455247,0.2048192771084338,0.15647868681427235,0.3201285611127049,-0.08411273791179905,0.25804511842679456,0.6158225517057605,0.12613232986744496
18,0.4263968476899746,0.21951219512195114,0.16770384368760596,0.325760444672154,-0.08974462147124815,0.25906464853094435,0.6075669882046256,0.13336836326442997
19,0.43388987632146275,0.23456790123456783,0.17920616492818253,0.3314849999829135,-0.09546917678200764,0.2600544539742731,0.5993558922808389,0.14058965374488808
20,0.44150566400086444,0.24999999999999992,0.19099604419977348,0.3373033412638379,-0.10128751806293204,0.26101341154045277,0.5911892707676378,0.1477973176919094
21,0.44924963868419,0.2658227848101265,0.20308440142760725,0.34321961538743134,-0.10720379218652551,0.26194208042181766,0.5830657564667641,0.15499216311141825
22,0.4571262526922375,0.282051282051282,0.2154827165330778,0.34923722385633377,-0.11322140065542793,0.2628404769267279,0.5749844279971523,0.16217509507611985
23,0.46513869259391627,0.2987012987012987,0.228203065797132,0.35535860115877005,-0.11934277795786422,0.2637079864893854,0.5669448504031732,0.16934716310744133
24,0.47329462730710925,0.3157894736842105,0.24125816109445078,0.3615896062266559,-0.1255737830257501,0.2645457678847293,0.5589452164076057,0.17650901570766497
25,0.4815979554731978,0.3333333333333333,0.2546613922663647,0.3679332175603178,-0.131917394359412,0.2653532717428045,0.5509850461928967,0.1836616820642989
26,0.4900541284026261,0.3513513513513513,0.2684268729294114,0.37439359987467785,-0.13837777667377202,0.2661304822814474,0.5430634431117289,0.19080607460682367
27,0.49867037122769203,0.36986301369863017,0.2825694900489801,0.38097627305648696,-0.14496044985558112,0.26687795639645745,0.5351790918305861,0.1979429517729565
28,0.5074499743719199,0.38888888888888895,0.2971049576440922,0.3876837509372526,-0.15166792773634677,0.2675945656143676,0.5273319127576552,0.20507352162797707
29,0.5164006205312827,0.4084507042253521,0.31204987503061593,0.3945219029751334,-0.15850607977422757,0.26828078298284824,0.5195206440821778,0.21219857293497404
30,0.5255290504110229,0.4285714285714286,0.32742179005675465,0.401495878962275,-0.16548005576136918,0.2689365547285874,0.5117444116899889,0.21931903358142382
31,0.5348423844728676,0.4492753623188407,0.34323926783727426,0.4086111188187683,-0.1725952956178625,0.26956181675089624,0.5040023464418816,0.2264358368072222
32,0.5443481500252714,0.4705882352941178,0.35952196555251503,0.41587337328916674,-0.1798575500882609,0.27015649426519556,0.496293583899667,0.23354992183513748
33,0.5540526385499188,0.49253731343283597,0.3762907139458226,0.4232874489659258,-0.18727162576501996,0.27071990557422,0.48861766326527256,0.24066243116050745
34,0.5639674707832424,0.5151515151515154,0.39356760622983655,0.4308622239078026,-0.19484640070689677,0.27125310027876376,0.4809729538160159,0.2477739459052204
35,0.5741000659119536,0.5384615384615385,0.4113760951995123,0.43860336625604956,-0.20258754305514373,0.27175541992405494,0.47335897704936425,0.2548856030265808
36,0.5844599044224859,0.5624999999999999,0.42974109944949035,0.4465181189522901,-0.21050229575138427,0.27222674406660646,0.4657748837973719,0.2619983721360217
