,capacity_ratio,antisolv_ratio,add_antisolv_mole,capacity_mole,precip_mole,solute mol fraction,solvent mol fraction,antisolvent mol fraction
0,,,,,,0.23601582320090583,0.7639841767990941,0.0
1,0.31072553564415933,0.01010101010101011,0.007717011886859544,0.23738939255956065,-0.0013735693586548192,0.23525082581442033,0.7571016824437239,0.0076474917418558035
2,0.3125292453508763,0.02040816326530614,0.015591513812226426,0.23876739823503135,-0.002751575034125514,0.234466557342205,0.7502227738046391,0.015310668853155913
3,0.31433956197838114,0.03092783505154642,0.02362837660203386,0.24015045149344136,-0.004134628292535525,0.23366325733633175,0.7433466403837582,0.02299010227991007
4,0.31615648912236455,0.041666666666666706,0.03183267403329562,0.24153855508184144,-0.005522731880935605,0.23284069635610682,0.7364729314981374,0.030686372145755755
5,0.3179800253630603,0.052631578947368474,0.040209693515741836,0.2429317079155527,-0.0069158847146468805,0.23199863795333903,0.7296012939443279,0.03840006810233309
6,0.3198101638735832,0.0638297872340426,0.048764947455261366,0.24432990477894284,-0.008314081578037008,0.23113683846550548,0.7227313718424249,0.046131789692069713
7,0.3216468920025226,0.07526881720430115,0.05750418535046951,0.24573313600653438,-0.009717312805628542,0.23025504680246986,0.7158628064737029,0.05388214672382716
8,0.3234901908289706,0.08695652173913039,0.06643340667818207,0.247141387143053,-0.01112556394214717,0.22935300422656094,0.708995236111564,0.0616517596618751
9,0.3253400346879682,0.09890109890109886,0.0755588746284818,0.2485546385808761,-0.012538815379970258,0.2284304441257893,0.7021282958455318,0.06944126002867894
10,0.3271956456182371,0.11111111111111108,0.08488713075545488,0.249972295969897,-0.013956472768991174,0.2274866916166527,0.6952619775450126,0.07725133083833471
11,0.32905855056448313,0.12359550561797751,0.09442501061561837,0.2513955258717097,-0.01537970267080388,0.22652230871074766,0.6883951452474346,0.08508254604181775
12,0.3309278727985129,0.13636363636363635,0.10417966047260374,0.2528236584798472,-0.01680783527894139,0.22553655543708478,0.6815278312153654,0.09293561334754982
13,0.33280355422596886,0.14942528735632185,0.11415855515388763,0.2542566494111395,-0.01824082621023368,0.22452913132542912,0.6746596557468766,0.10081121292769421
14,0.33468552715922506,0.16279069767441862,0.12436951715334092,0.2556944469533114,-0.01967862375240556,0.223499726812962,0.6677902349408527,0.10871003824618533
15,0.33657371361073435,0.17647058823529413,0.13482073708219308,0.25713699152511094,-0.021121168324205103,0.22244802296937966,0.6609191804760273,0.11663279655459306
16,0.3384680245372716,0.19047619047619052,0.14552079558077988,0.25858421509892304,-0.02256839189801721,0.22137369121364014,0.6540460993805423,0.1245802094058176
17,0.34036911003812204,0.2048192771084338,0.15647868681427235,0.26003661434031494,-0.02402079113940911,0.22027677199067583,0.647170279247739,0.13255294876158513
18,0.3422752546933666,0.21951219512195114,0.16770384368760596,0.261492878695612,-0.025477055494706163,0.21915610522663687,0.6402919937141578,0.14055190105920531
19,0.3441871914288375,0.2345679012345678,0.1792061649281825,0.2629535681085527,-0.02693774490764686,0.21801176954443507,0.6334104666690077,0.1485777637865573
20,0.3461047779278686,0.24999999999999994,0.19099604419977348,0.26441857385145595,-0.028402750650550118,0.21684339444005463,0.6265252844479563,0.15663132111198905
21,0.3480278561216057,0.2658227848101265,0.20308440142760725,0.2658877751622185,-0.029871951961312676,0.21565059819951932,0.6196360274223798,0.1647133743781009
22,0.3499562510645275,0.282051282051282,0.2154827165330778,0.2673610383852301,-0.03134521518432429,0.21443298757107768,0.6127422696945595,0.1728247427343629
23,0.3518890354444477,0.2987012987012987,0.228203065797132,0.26883765506865365,-0.032821831867747814,0.21318980740703652,0.6058438482965819,0.1809663442963816
24,0.3538275874103786,0.3157894736842105,0.24125816109445078,0.27031867809652765,-0.03430285489562182,0.21192140141309512,0.5989397349260477,0.18913886366085716
25,0.3557708026582314,0.3333333333333333,0.2546613922663647,0.2718032637980019,-0.03578744059709607,0.21062692055358753,0.5920298095848093,0.1973432698616031
26,0.3577184268756493,0.35135135135135137,0.2684268729294115,0.2732912178824599,-0.03727539468155408,0.2093059226913184,0.5851136172084244,0.2055804601002572
27,0.35967018194836553,0.3698630136986301,0.28256949004898,0.27478232787500245,-0.03876650467409662,0.20795795238484432,0.5781906947590637,0.21385135285609205
28,0.3616264758584654,0.38888888888888895,0.2971049576440922,0.2762769054674872,-0.040261082266581344,0.20658286304768175,0.571260338605669,0.22215679834664911
29,0.36358540257841404,0.4084507042253521,0.31204987503061593,0.2777734944850369,-0.041757671284131076,0.20517945496845183,0.5643225869723992,0.230497958059149
30,0.36554748795872655,0.42857142857142866,0.3274217900567547,0.27927249666912446,-0.043256673468218626,0.20374763600714896,0.5573766547949957,0.23887570919785533
31,0.3675123380592122,0.44927536231884063,0.3432392678372742,0.2807736110556776,-0.044757787854771774,0.20228689239955613,0.5504220442443063,0.24729106335613765
32,0.36947886399480656,0.47058823529411786,0.35952196555251503,0.28227600575373674,-0.0462601825528309,0.20079640798837606,0.5434584425679042,0.25574514944371973
33,0.37144812839439467,0.492537313432836,0.37629071394582264,0.28378049259495586,-0.047764669394050024,0.19927630337620603,0.5364848767379419,0.26423881988585207
34,0.3734187273556723,0.5151515151515154,0.39356760622983655,0.28528599902018864,-0.04927017581928281,0.1977256227758503,0.5295010889679388,0.272773288256211
35,0.37539058425654576,0.5384615384615387,0.4113760951995124,0.2867924664913681,-0.05077664329046225,0.19614398615260298,0.522506409000808,0.28134960484658905
36,0.37736142388528326,0.5624999999999999,0.42974109944949035,0.28829815678273213,-0.052282333581826296,0.19453009335557525,0.5155007402524319,0.2899691663919929
