,capacity_ratio,antisolv_ratio,add_antisolv_mole,capacity_mole,precip_mole,solute mol fraction,solvent mol fraction,antisolvent mol fraction
0,,,,,,0.2360309832345041,0.7639690167654959,0.0
1,0.31306930132979793,0.01010101010101011,0.007716858755207037,0.23917524631638648,-0.0031442630818823702,0.2366054457428545,0.7557606087145741,0.007633945542571462
2,0.31727346471629314,0.020408163265306138,0.015591204423785643,0.24238709688508872,-0.0063561136505846105,0.23718159693575266,0.7475620350029624,0.015256368061284959
3,0.321568824364802,0.03092783505154642,0.023627907735015358,0.24566861857241423,-0.009637635337910122,0.23775942226990096,0.739373360398196,0.02286721733190299
4,0.32595822059650614,0.041666666666666706,0.031832042365229025,0.2490219812957434,-0.012990998061239295,0.23833890683928582,0.7311946494342856,0.030466443726428594
5,0.33044461261060554,0.05263157894736847,0.04020889561923666,0.2524494457915795,-0.01641846255707541,0.23892003537301468,0.7230259663956361,0.0380539982313493
6,0.33503108479732147,0.0638297872340426,0.04876397979354233,0.25595336843848715,-0.01992238520398304,0.2395027922332291,0.7148673753007646,0.04562983246600629
7,0.3397208534582226,0.07526881720430115,0.05750304427267179,0.25953620639121344,-0.02350522315670933,0.24008716141310005,0.7067189398858169,0.05319389870108304
8,0.3445172739648325,0.08695652173913039,0.06643208841439091,0.2632005230496421,-0.027169539815137977,0.24067312653488537,0.6985807235879055,0.06074614987720914
9,0.34942384838927487,0.09890109890109886,0.07555737528449956,0.26694899388837,-0.0309180106538659,0.24126067084807254,0.690452789528254,0.06828653962367344
10,0.35444423364364386,0.11111111111111108,0.08488544630727729,0.2707844126749343,-0.034753429440430195,0.2418497772275917,0.6823352004951675,0.07581502227724081
11,0.35958225016813006,0.12359550561797751,0.0944231369036006,0.2747096981072709,-0.038678714872766806,0.24244042817210792,0.6742280189268239,0.08333155290106811
12,0.36484189121155103,0.13636363636363635,0.10417759319529489,0.27872790090375266,-0.042696917669248546,0.24303260580239106,0.6661313068938959,0.09083608730371306
13,0.3702273327519372,0.14942528735632185,0.11415628986151088,0.28284221138220955,-0.04681122814770544,0.2436262918597557,0.6580451260820125,0.09832858205823176
14,0.37574390119966466,0.16279069767441862,0.12436704924089469,0.28705669875513945,-0.05102571552063534,0.24422193785868593,0.6499691334415301,0.10580892869978398
15,0.3813943295128579,0.17647058823529416,0.13481806178214636,0.2913734509178736,-0.05534246768336948,0.24481861371148417,0.6419041783452384,0.11327720794327739
16,0.38718429876403926,0.19047619047619052,0.1455179079553326,0.2957968080338011,-0.059765824799296985,0.24541674295874621,0.6338499359146532,0.12073332112660064
17,0.3931188303590014,0.20481927710843378,0.1564755817471498,0.3003306063013681,-0.06429962306686399,0.2460163059644742,0.6258064660494864,0.12817722798603942
18,0.3992031897004719,0.2195121951219511,0.16770051587535267,0.3049788683251193,-0.06894788509061517,0.24661728271907754,0.6177738281703564,0.13560888911056598
19,0.40544290124062915,0.2345679012345678,0.1792026088709187,0.3097458146153535,-0.07371483138084939,0.24721965283930558,0.6097520812001626,0.1430282659605319
20,0.4118437646628395,0.24999999999999992,0.19099225419137392,0.31463587595046977,-0.07860489271596566,0.24782339556835284,0.6017412835453178,0.15043532088632938
21,0.4184118722926269,0.2658227848101265,0.20308037154525835,0.31965370667840837,-0.08362272344390426,0.2484284897761132,0.5937414930768706,0.1578300171470162
22,0.42515362784826477,0.282051282051282,0.21547844062616547,0.3248041990415224,-0.0887732158070183,0.24903491395961433,0.5857527671115008,0.16521231892888483
23,0.4320757666527407,0.29870129870129863,0.2281985374754078,0.3300924986178922,-0.09406151538338808,0.2496426462436151,0.5777751623924164,0.17258219136396852
24,0.439185377441773,0.31578947368421056,0.24125337371541977,0.33552402098197454,-0.09949303774747043,0.2502516643813977,0.5698087350701377,0.17993960054846456
25,0.4464899259167892,0.3333333333333333,0.2546563389218319,0.34110446969834857,-0.10507348646384446,0.2508619457557291,0.5618535406832033,0.18728451356106773
26,0.45399728020801294,0.35135135135135137,0.2684215464311202,0.346839855774725,-0.11080887254022087,0.251473467380023,0.553909634138783,0.19461689848119404
27,0.46171446516103176,0.3698630136986301,0.28256388291326556,0.35273554597548024,-0.11670456274097613,0.25208568596753805,0.5459774492436973,0.20193686478876474
28,0.4696526730353746,0.388888888888889,0.2970990620754707,0.35880009084012204,-0.12276910760561793,0.25269958049747027,0.5380563020418213,0.20924411746070834
29,0.477819982099018,0.4084507042253522,0.3120436829042167,0.3650396619150936,-0.12900867868058952,0.2533146411929397,0.5301466047530128,0.21653875405404752
30,0.4862261687483683,0.4285714285714287,0.32741529289949833,0.371461728064345,-0.1354307448298409,0.25393084335856414,0.5222484096490051,0.22382074699243082
31,0.49488157482797535,0.44927536231884074,0.34323245680768666,0.3780741901366885,-0.14204320690218442,0.254548161916521,0.5143617682776004,0.2310900698058785
32,0.5037971491965302,0.47058823529411775,0.359514831419057,0.384885412720933,-0.1488544294864289,0.2551665714069798,0.5064867314432537,0.23834669714976653
33,0.5129844930152548,0.49253731343283597,0.37628324706360256,0.3919042587448106,-0.1558732755103065,0.25578604598859167,0.4986233491876435,0.2455906048237648
34,0.5224559091534821,0.5151515151515154,0.39355979651555867,0.3991401272193089,-0.1631091439848048,0.25640655943903684,0.49077167077023565,0.25282176979072757
35,0.5322244561547573,0.5384615384615387,0.41136793210449796,0.40660299446710074,-0.17057201123259663,0.25702808515560566,0.48293174464885624,0.26004017019553805
36,0.5423040072622619,0.5624999999999999,0.42973257193059133,0.4143034592161386,-0.17827247598163448,0.2576505961558111,0.47510361846028093,0.267245785383908
